,StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,OPC,Parent,rsv_intent_hyp_pre,rsv_intent_hyp_rej,rsv_intent_hyp_post,no_child,X1_age_ch_i,X1_sex_ch_i,X1_relationship_ch_i,X1_relationship_ch_i_6_TEXT,X1_permission_ch_i,X1_rsv_ch_i,X2_age_ch_i,X2_sex_ch_i,X2_relationship_ch_i,X2_relationship_ch_i_6_TEXT,X2_permission_ch_i,X2_rsv_ch_i,X3_age_ch_i,X3_sex_ch_i,X3_relationship_ch_i,X3_relationship_ch_i_6_TEXT,X3_permission_ch_i,X3_rsv_ch_i,besd1,besd2,besd3,besd4,besd5,besd6,besd7,besd8,besd9,besd10,besd11,besd12,besd13,besd14,besd15,besd16,besd16_13_TEXT,besd17,besd18,besd18_9_TEXT,AGE,SEX,REG,EDU,SCH,EMP,REL,ETH,LAN,HHLAN,MIG,BUK,YUK,ENP,DIS1,DIS2,HEA,state,Age,RecipientFirstName,no_child.1,RCT
24,27/08/2024 14:08,27/08/2024 14:20,IP Address,100,683,True,27/08/2024 14:20,R_2TSPooUzRqaoXkZ,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SW6,Yes,"Yes, definitely","Concerns about safety,Concerns about importance of treatment,Given too soon after birth","Yes, definitely",2,6,Female,Father,,No,,13.0,Male,Father,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Getting to the clinic is hard,The clinic sometimes turns people away without vaccinating",,Very satisfied,Nothing. I am satisfied.,,35.0,Male,Scotland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Muslim,"White: English, Welsh, Scottish, Northern Irish or British",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Very good,a95779a5870a1327b2971ed261b8a71408fbaa40Q00002XK000002c8,35-44,,2,RCT6
25,27/08/2024 14:07,27/08/2024 14:20,IP Address,100,796,True,27/08/2024 14:20,R_8alrIGrzDUgoyVn,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,CT9,Yes,"Unsure, but leaning towards yes","Concerns about safety,Lack of trust in the healthcare system","Unsure, but leaning towards yes",1,0,Male,Mother,,No,"Unsure, but leaning towards yes",,,,,,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,28.0,Female,South East England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,White: Other White,Other,No people in my household have English or Welsh as their main language,No,No,Arrived after 2010,Very well,No,,Good,b22eb9f9112b64f2993821104072a8ef2151d6c6Q00002QR00000297,25-34,,1,RCT0
26,27/08/2024 14:12,27/08/2024 14:20,IP Address,100,527,True,27/08/2024 14:20,R_8JJH9DSB99awluS,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,CF14,Yes,"Unsure, but leaning towards yes",Fear of side effects or adverse reactions,"Unsure, but leaning towards yes",2,5,Female,Father,,Yes,,7.0,Male,Father,,Yes,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderately easy,Moderately easy,The clinic opening times are inconvenient,,Moderately satisfied,Nothing. I am satisfied.,,48.0,Male,Wales,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a lot",Fair,67720981725b7cdb23f5d4ad17e85b7870b796f2Q00003IK00000275,45-54,,2,RCT1
27,27/08/2024 14:16,27/08/2024 14:21,IP Address,100,300,True,27/08/2024 14:21,R_8pWqKCawjAbnZc2,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,N17,Yes,"Unsure, but leaning towards yes","Fear of side effects or adverse reactions,Infants are at low risk of RSV","Unsure, but leaning towards yes",1,16,Male,Mother,,No,,,,,,,,,,,,,,Moderately important,Moderately safe,Moderately,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Moderately easy,Very easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,51.0,Female,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Muslim,Mixed or Multiple ethnic groups: White and Asian,English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Fair,e89a3fdbd16961ef9876f0118e9624dd6f0468baQ000042A0000028e,45-54,,1,RCT1
28,27/08/2024 14:16,27/08/2024 14:21,IP Address,100,287,True,27/08/2024 14:21,R_8iUtuJSdTileq8N,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,L40,Yes,"Yes, definitely","Concerns about safety,Lack of trust in pharmaceutical companies","Yes, definitely",1,16,Female,Mother,,No,,,,,,,,,,,,,,Very important,Moderately safe,Very much,Yes,No,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Moderately easy,A little easy,"The clinic opening times are inconvenient,The waiting time in the clinic is too long,I cannot leave my job for long enough",,Very satisfied,Nothing. I am satisfied.,,45.0,Female,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,930bf8464bfd79eb30d43a9b6de9805a77c54130Q000045Q0000029b,45-54,,1,RCT0
29,27/08/2024 14:18,27/08/2024 14:21,IP Address,100,214,True,27/08/2024 14:21,R_8eWpxnE0GUlu5Pj,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,DN14,Yes,"Yes, definitely",Infants are at low risk of RSV,"Yes, definitely",1,12,Male,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,No,No,No,Yes,Yes,No,Very easy,Moderately easy,I cannot leave my job for long enough,,Moderately satisfied,The clinic does not open on time,,59.0,Female,Yorkshire and the Humber,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,Yes,"Yes, a lot",Fair,2859505b3cc5c4b2e20da2427cf3a60eb2e41365Q00004LP00000293,55-64,,1,RCT1
30,27/08/2024 14:07,27/08/2024 14:21,IP Address,100,874,True,27/08/2024 14:21,R_2G2RiByPa3VgWF4,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SE24,Yes,"Unsure, but leaning towards yes","Concerns about safety,Concerns over the effectiveness of treatment,Fear of side effects or adverse reactions,Lack of trust in the healthcare system,Lack of trust in pharmaceutical companies,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",2,5,Male,Father,,No,,7.0,Female,Father,,No,,,,,,,,Moderately important,A little safe,A little,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Moderately easy,A little easy,"Getting to the clinic is hard,The waiting time in the clinic is too long",,Moderately satisfied,Nothing. I am satisfied.,,27.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Do not wish to answer,"Black, Black British, Black Welsh, Caribbean or African: Other Black",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,e15b7b76e919336cf2c9dcd8bfe7afb5bc8b6d5aQ00002PL0000029d,25-34,,2,RCT1
31,27/08/2024 14:10,27/08/2024 14:22,IP Address,100,732,True,27/08/2024 14:22,R_2Qn1M85qLU40j8J,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SE24,Yes,"Yes, definitely","Concerns about safety,Concerns about importance of treatment,Concerns over the effectiveness of treatment,Infants are at low risk of RSV","Yes, definitely",2,5,Female,Mother,,No,,5.0,Female,Mother,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,34.0,Female,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",Yes,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: Other Black",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Well,No,,Very good,6856f8af61adf129c17b61e79eebb201df0f7bbfQ00003AE0000028c,25-34,,2,RCT0
32,27/08/2024 14:15,27/08/2024 14:23,IP Address,100,434,True,27/08/2024 14:23,R_8ohz7U6eae23mH8,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,NR19,Yes,"Unsure, but leaning towards yes","Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",1,12,Female,Mother,,Yes,,,,,,,,,,,,,,Very important,Very safe,Moderately,Yes,Yes,Not applicable to me,Yes,No,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,43.0,Female,East of England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,8524e3eae2cc4fba9104b47442ce980f9fa75e06Q00003XK0000029e,35-44,,1,RCT5
33,27/08/2024 14:15,27/08/2024 14:23,IP Address,100,502,True,27/08/2024 14:23,R_2oYOWbBHqSKO26Y,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Ls26,Yes,"Unsure, but leaning towards no","Concerns about safety,Concerns about importance of treatment,Given too soon after birth,Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Unsure, but leaning towards no",2,13,Female,Father,,No,,16.0,Female,Father,,No,,,,,,,,Moderately important,Not at all safe,Moderately,Yes,No,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,47.0,Male,Yorkshire and the Humber,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,8dd81d73e15224bdb9be7658a28163d9d56640aaQ00003SQ000002c5,45-54,,2,RCT0
34,27/08/2024 14:14,27/08/2024 14:23,IP Address,100,562,True,27/08/2024 14:23,R_2KqWgXA4puthii5,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SE24,Yes,"Yes, definitely",Concerns about safety,"Yes, definitely",2,12,Male,Father,,No,,14.0,Male,Father,,No,,,,,,,,Very important,Very safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Moderately easy,Moderately easy,I cannot leave my job for long enough,,Moderately satisfied,Waiting times are long,,33.0,Male,London,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,d41f049dfc42e2977ed10492baffc798c11fa2faQ00003PC0000028c,25-34,,2,RCT3
35,27/08/2024 14:16,27/08/2024 14:23,IP Address,100,452,True,27/08/2024 14:23,R_21ALH3yI90LFAQ6,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,SW1V,Yes,"Unsure, but leaning towards yes","Do not know where to get treatment,Financial or cost-related reasons","Yes, definitely",2,14,Male,Father,,No,,17.0,Female,Father,,No,,,,,,,,A little important,Moderately safe,Moderately,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,34.0,Male,London,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,In full-time or part-time employment (including self-employed),Christian,"Asian, Asian British or Asian Welsh: Chinese",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Fair,b7076244a9405a1ba76ee050e1c12cdfbe5c23a7Q000043F000002b8,25-34,,2,RCT6
36,27/08/2024 14:12,27/08/2024 14:24,IP Address,100,721,True,27/08/2024 14:24,R_8NNUkfbdqHhGLw1,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Tq12,Yes,"Unsure, but leaning towards yes",Fear of side effects or adverse reactions,"Unsure, but leaning towards yes",3 or more,7,Male,Mother,,Yes,,9.0,Male,Mother,,Yes,,13.0,Female,Mother,,Yes,,Moderately important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,No,Yes,No,Yes,Yes,No,Moderately easy,Not at all easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,35.0,Female,South West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,Unemployed and long-term sick or disabled,No religion,White: Other White,English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a lot",Bad,498bbfe12f82807394b13d7b32b4d7ea0b4a0d1fQ00003HF0000028d,35-44,,3 or more,RCT6
37,27/08/2024 14:18,27/08/2024 14:25,IP Address,100,374,True,27/08/2024 14:25,R_25qgrFwn58nx1yF,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Sk7,Yes,"Yes, definitely","Concerns over the effectiveness of treatment,Fear of side effects or adverse reactions","Unsure, but leaning towards yes",1,17,Female,Father,,Yes,,,,,,,,,,,,,,Very important,Very safe,Very much,No,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,55.0,Male,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,Unemployed and retired,No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,70ba691d52b0bc651fc478b6b3cd05046a285fc1Q00004P600000273,55-64,,1,RCT1
